Disease,Title,Abstract,NCT_ID
Prostate Cancer,Comparative Study of Alternative Antiandrogen (AA) Therapy and Early Initiating of Enzalutamide for Castration-resistant Prostate Cancer (CRPC) After Combined Androgen Blockade (CAB) Therapy., The objective of this study is to compare the efficacy and safety of enzalutamide or alternative AA therapy in CRPC participants who were previously treated with a combined androgen blockade therapy which included bicalutamide (Bic-CAB). Efficacy and safety of enzalutamide and alternative AA therapy will be evaluated and effective therapy against CRPC after treatment with Bic-CAB will be investigated.    ,NCT02346578
Prostate Cancer,A Study to Evaluate Once-Daily Oral VT-464 in Patients With Castration-Resistant Prostate Cancer, The goal of this clinical study is to determine the safety tolerability pharmacokinetics and activity of once-daily (QD) oral dosing of VT-464 a lyase-selective inhibitor of CYP17 in patients with castration-resistant prostate cancer (CRPC).    ,NCT02361086
Prostate Cancer,Biomarkers of Androgen Response and Resistance In Evolution During a Rising PSA, This is an open-label phase 2 multi-center study of abiraterone and enzalutamide in men with castration-resistant prostate cancer. Sixteen patients will be enrolled over 18 months.    ,NCT02429193
Prostate Cancer,A JNJ-56021927 (ARN-509; Apalutamide) QT/QTc Study, The purpose of this study is to determine whether daily treatment with apalutamide affects the ventricular repolarization in participants with Castration-Resistant Prostate Cancer (CRPC)    ,NCT02578797
Prostate Cancer,Long-Term Specified Drug Use-Results Survey for Xtandi Capsule, The purpose of this study is to confirm the long term safety and efficacy of enzalutamide in patients.    ,NCT02669771
Prostate Cancer,A Study to Assess the Safety of Continued Administration of MDV3100 in Subjects With Prostate Cancer Who Showed Benefit From Prior Exposure to MDV3100, A study to assess the safety of continued administration of MDV3100 in subjects with Prostate Cancer who have already undergone treatment with MDV3100 and showed benefit.    ,NCT01534052
Prostate Cancer,Management of Castration-Resistant Prostate Cancer With Oligometastases, This adaptive phase II/III randomized trial is designed to demonstrate that eradication of oligometastases by SBRT is a promising and emerging way to delay disease progression and postpone second line systemic therapies in castration-resistant prostate cancer (CRPC) patients. Only CRPC patients with an oligometastatic recurrence will be eligible to take part in this trial. All participating patients will receive either the standard of care (i.e. LHRH agonist in combination with the new generation of hormonal therapy [Enzalutamide]) or the experimental treatment (i.e. LHRH agonist in combination with the new generation of HT [Enzalutamide] plus the additional SBRT treatment). The patients will undergo different evaluations before treatment such as imaging to confirm oligometastatic recurrence and blood tests. Patients will be stratified according to the location of metastasis (visceral [with or without bone metastases] vs. bone metastases alone) and PSA doubling time (??3 vs. > 3 months). As per the standard of care patients will have PSA testing performed every 6-12 weeks and re-imaging at 6 9 12 18 and 24 months or at PSA progression whichever occurs first.    ,NCT02685397
Prostate Cancer,Pembrolizumab in Treating Patients With Metastatic Castration Resistant Prostate Cancer Previously Treated With Enzalutamide, This phase II trial studies how well pembrolizumab works in treating patients with prostate cancer that has spread to other places in the body and keeps growing even when the amount of testosterone in the body is reduced to very low levels despite previous treatment with enzalutamide. Monoclonal antibodies such as pembrolizumab may block tumor growth in different ways by targeting certain cells.    ,NCT02312557
Prostate Cancer,Olaparib With or Without Cediranib in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer, This randomized phase II trial studies how well olaparib with or without cediranib works in treating patients with hormone-resistant prostate cancer that has spread to other places in the body. Olaparib and cediranib may stop the growth of tumor cells by blocking some of the enzymes needed for cell growth.    ,NCT02893917
Prostate Cancer,Pain Evaluation in Radium-223 Treated Castration Resistant Prostate Cancer Patients With Bone Metastases, This observational prospective single arm cohort study is designed to assess pain and bone pain related quality of life of metastatic Castration Resistant Prostate Cancer (mCRPC) patients receiving Radium-223 in a real life nuclear medicine practice setting. In addition overall survival time to next tumor treatment (TTNT) time to first symptomatic skeletal event (SSE) course of blood counts and safety will be assessed.    ,NCT02398526
Prostate Cancer,Combination Study of Guadecitabine and Pembrolizumab., HyPeR is a multi-centre Phase 1 Dose Escalation Study of Guadecitabine (SGI-110) a Second Generation Hypo-Methylating Agent in Combination with Pembrolizumab (MK3475) in Patients with Refractory Solid Tumours. The investigators will be investigating the safety and toxicity of the combination.    ,NCT02998567
Prostate Cancer,Cognitive Effects of Androgen Receptor Directed Therapies for Advanced Prostate Cancer, This clinical trial studies cognitive function in men with prostate cancer treated with androgen receptor directed therapies such as abiraterone acetate and enzalutamide. The investigators use MRI imaging (non-invasive non-contrast) to see whether there are changes in brain structure or activity related to treatment that may be related to changes in cognitive function. The investigators are also looking for genetic variations that might make patients more or less sensitive to cognitive changes during treatment for prostate cancer.    ,NCT03016741
Prostate Cancer,ClariCore Optical Biopsy System Used in TRUS (Trans-Rectal Ultrasound)-Guided Prostrate Biopsy, The purpose of the study is to collect information on prostrate biopsy tissue for use in developing a method determining the difference in normal and cancerous prostrate tissue using the ClariCore System.    ,NCT02928640
Prostate Cancer,Using Ultrasound Spectrum Analysis (USA) to Guide Dose Escalated Prostate Brachytherapy, In standard treatment the seeds are placed throughout the prostate to treat the entire prostate. This is done because it was impossible to know where the cancer was located within the prostate. A new technique has been developed using the same ultrasound imaging that you probably had when you had your biopsy. Using this technique areas likely to contain prostate cancer can be identified.In this early study of 15 subjects we will test if this method to plan your prostate seed implant is safe and can be done as part of regular care. Areas identified as suspicious for cancer will be treated with higher doses of radiation while those areas not demonstrating cancer will be treated to the standard minimum dose. The higher dose areas will receive two times the minimum dose the prostate usually receives. Because this technique is not perfect those areas not identified as cancerous should be treated in case there is a cancer area that the technique did not identify. Subjects enrolled in this study will then be followed with this ultrasound technique over the next two years to monitor the changes to the cancerous areas and will undergo a biopsy two years after the procedure. Subjects will of course be monitored to assess the success of the technique and its side effects.    ,NCT01227642
Prostate Cancer,Acceptance-Based Treatment for Prostate Cancer Distress, Prostate cancer (PCa) is the most common type of cancer in men and the second leading cause of death in American men. Those diagnosed with localized prostate cancer encounter three sources of psychological distress: 1) diagnosis itself 2) treatment decision making and 3) the often life-altering side effects of treatment. In addition patients who choose to undergo active surveillance which focuses on monitoring cancer in lieu of treatment experience distress related to living with cancer. Acceptance and Commitment Therapy (ACT) is an established psychosocial intervention that has been used extensively for mental health treatment and has shown benefits for various chronic conditions. ACT is a behavioral intervention that focuses on tolerating distress and improving function. This pilot study is designed to test the feasibility of ACT for distress reduction and improved quality of life in patients recently diagnosed with early-stage localized PCa.    ,NCT01594593
