Disease,Title,Abstract,NCT_ID
Breast Cancer,Study of Efficacy and Safety in Premenopausal Women With Hormone Receptor Positive HER2-negative Advanced Breast Cancer, This is a multi-center randomized double-blinded placebo controlled trial in pre-menopausal women with advanced breast cancer.    ,NCT02278120
Breast Cancer,Study for Women and Men With Hormone-receptor Positive Locally Advanced or Metastatic Breast Cancer, A national multi-center open-label phase IIIb trial to determine the efficacy and safety of treatment with ribociclib (LEE011) plus letrozole in women and men with HR+ HER2-negative advanced or metastatic breast cancer.    ,NCT03096847
Breast Cancer,Investigating Safety Tolerability and Efficacy of AZD5363 When Combined With Paclitaxel in Breast Cancer Patients, The purpose of this study is to investigate the safety and efficacy of different doses and schedules of AZD5363 when in combination with paclitaxel in treatment of patients with advanced or metastatic breast cancer. Also to investigate a selected dose and schedule of AZD5363 in combination with paclitaxel vs. paclitaxel in combination with placebo in treatment of patients with estrogen receptor-positive advanced or metastatic breast cancer including a subgroup who have the phosphoinositide-3-kinase catalytic alpha polypeptide (PIK3CA) tumor mutation.    ,NCT01625286
Breast Cancer,Phase 1b Dose De-escalation Trial of Dinaciclib With Pembrolizumab for Advanced Breast Cancer, The purpose of this trial is to determine the safety and tolerability (maximum tolerated dose (MTD)) of weekly dinaciclib in combination with every 3 week pembrolizumab in patients with advanced breast cancer. Once this is defined a 20 patient dose expansion will be performed at this MTD in patients with metastatic or locally advanced and unresectable triple negative breast cancer to evaluate the efficacy of combined dinaciclib and pembrolizumab.    ,NCT01676753
Breast Cancer,Dose Escalation Study of LEE011 in Combination With Buparlisib and Letrozole in HR+ HER2-negative Post-menopausal Women With Advanced Breast Cancer., This is a multi-center open-label non-randomized phase I study    ,NCT02154776
Breast Cancer,Phase I/Ib Trial of LSZ102 Single Agent or LSZ102 + LEE011 or LSZ102 + BYL719 in ER+ Breast Cancers, To characterize the safety and tolerability identify recommended doses and regimens for future studies pharmacokinetics (PK) pharmacodynamics (PD) and anti-tumor activity of LSZ102 as a single agent and in combination with either LEE011 or BYL719 in adult patients with locally advanced or metastatic ER+ breast cancer who have progressed after endocrine therapy.    ,NCT02734615
Breast Cancer,A Study of Ruxolitinib in Combination With Capecitabine in Subjects With Advanced or Metastatic HER2-negative Breast Cancer, This is a randomized double-blind placebo controlled clinical trial comparing the overall survival of women with advanced or metastatic HER2-negative breast cancer who receive treatment with capecitabine in combination with ruxolitinib versus those who receive treatment with capecitabine alone.    ,NCT02120417
Breast Cancer,A Study of Mitoxantrone Hydrochloride Liposome Injection in Advanced Recurrent or Metastatic Breast Cancer, The hypothesis of this clinical research study is to discover if the study drug Mitoxantrone Hydrochloride Liposome Injection can shrink or slow the growth of advanced recurrent or metastatic breast cancer    ,NCT02596373
Breast Cancer,Study to Evaluate the Cardiac Safety of TAS-102 in Patients With Advanced Solid Tumors, The purpose of this study is to evaluate the cardiac safety of TAS-102 in patients with advanced solid tumors.    ,NCT01867879
Breast Cancer,Study Comparing the Bioavailability of TAS-102 Tablets to an Oral Solution Containing Equivalent Amounts of FTD and TPI, The purpose of this study is to compare the bioavailability of TAS-102 tablets to an oral solution containing equivalent amounts FTD and TPI.    ,NCT01874522
Breast Cancer,Pharmacokinetic Drug-drug Interaction Study of Dovitinib (TKI258) in Patients With Advanced Solid Tumors, This is a multi-center open-label phase I study to assess the effects of dovitinib (TKI258) on the pharmacokinetics of a cocktail of caffeine diclofenac omeprazole and midazolam in patients with advanced solid tumors excluding breast cancer. The aim of this study is to evaluate the potential effect of dovitinib (TKI258) on the metabolism of the probe drugs caffeine diclofenac omeprazole and midazolam which are metabolized by CYP1A2 CYP2C9 CYP2C19 and CYP3A4 respectively (Cytochrome P450 isoenzyme) comparing the single-dose pharmacokinetics (AUCtlast AUCinf and Cmax parameters) of each of the individual probe drug co-administered with and without multiple dose of dovitinib (TKI258) 500 mg under a 5 days on / 2 days off dose schedule. The study foresees two treatment phases: DDI (drug-drug interaction) followed by post-DDI. During the DDI phase patients receive treatment with the probe drug cocktail and dovitinib (TKI258). During the post-DDI phase patients may continue to receive treatment with dovitinib (TKI258) until disease progression (assessed by RECIST 1.1) unacceptable toxicity death or discontinuation from the study treatment for any other reason.    ,NCT01596647
Breast Cancer,Pharmacokinetic Drug-drug Interaction Study of Dovitinib (TKI258) in Patients With Advanced Solid Tumors., This is a multi-center open-label single-sequence crossover drug-drug interaction (DDI) study to assess the effect of the CYP1A2 inhibitor fluvoxamine on the PK of dovitinib in patients with advanced solid tumors excluding breast cancer. The purpose of this study is to evaluate the effect of a CYP1A2 inhibitor 100 mg fluvoxamine on the PK of dovitinib when administered at a dose of 300 mg on the dosing schedule 5 days on/2 days off. The study will consist of 2 phases: a Pharmacokinetic (PK) phase and a clinical treatment phase. The DDI test will be conducted in the PK phase. The DDI test will assess the steady state PK profile of dovitinib when administered alone and in the presence of the CYP1A2 inhibitor fluvoxamine (AUC 0-24h AUC 0-72h and Cmax parameters). During the clinical treatment phase patients may continue to receive treatment with TKI258 until disease progression (assessed by RECIST 1.1) unacceptable toxicity death or discontinuation from the study treatment for any other reason.    ,NCT01700270
Breast Cancer,Efficacy Study of MCS110 Given With Carboplatin and Gemcitabine in Advanced Triple Negative Breast Cancer (TNBC), To determine whether MCS110 antibody therapy improves the efficacy of carboplatin and gemcitabine (carbo/gem) in advanced TNBC patients    ,NCT02435680
Breast Cancer,Study Of Sunitinib With Capecitabine In Breast Cancer, To evaluate efficacy safety and pharmacokinetics of sunitinib plus Capecitabine in Japanese patients with advanced/metastatic breast cancer.    ,NCT00662025
Breast Cancer,A Study of Combination of Temsirolimus (Torisel®) and Pegylated Liposomal Doxorubicin (PLD Doxil®/Caelyx®) in Advanced or Recurrent Breast Endometrial and Ovarian Cancer, A study to examine the combination of temsirolimus and Caelyx® (chemotherapeutic) in advanced or recurrent breast endometrial and ovarian cancer.    ,NCT00982631
Breast Cancer,Vinorelbine Plus Capecitabine Versus Docetaxel Plus Capecitabine in Anthracycline-pretreated Women With Metastatic Breast Cancer, Docetaxel plus Capecitabine in anthracycline-pretreated metastatic breast cancer is a recommended scheme in National Comprehensive Cancer Network (NCCN) guideline. Vinorelbine plus Capecitabine is also effective in Metastatic Breast Cancer (MBC) in some clinical study with small sample.    ,NCT01635465
